student_id,age,gender,ethnicity,grade_level,gpa,prev_year_gpa,attendance_rate,prev_year_attendance,math_score,reading_score,disciplinary_incidents,days_suspended,extracurricular_activities,credits_earned,credits_attempted,free_reduced_lunch,parent_education,special_education,english_learner,gifted_talented,school_changes,dropped_out
STU001352,16,M,Black,11,2.02,2.17,0.977,0.976,540,421,0,0,3,63,63,1,Some College,0,0,0,0,1
STU001353,17,F,Hispanic,12,1.8,1.66,0.95,0.909,440,440,2,4,1,71,75,1,High School,0,0,0,0,1
STU001354,17,M,White,12,1.64,1.96,1.0,0.982,409,369,2,4,0,69,71,1,High School,0,1,0,0,0
STU001355,18,F,White,12,0.46,0.56,0.991,1.0,255,355,2,2,2,69,73,0,Bachelor+,1,1,0,0,1
STU001356,15,M,White,10,1.81,1.51,0.964,0.999,415,550,0,0,0,57,59,0,High School,0,0,0,0,1
STU001357,18,F,Black,12,1.42,1.12,0.915,1.0,348,436,0,0,2,71,73,1,Bachelor+,0,0,0,2,1
STU001358,16,M,White,11,3.34,4.0,0.982,1.0,593,578,1,0,1,63,64,1,Less than HS,0,0,0,0,1
STU001359,17,M,White,12,2.55,2.43,0.86,0.846,573,464,1,0,0,74,77,1,Some College,0,0,0,0,0
STU001360,14,F,White,9,3.2,2.6,1.0,1.0,554,527,0,0,2,53,54,0,Some College,0,0,0,2,0
STU001361,16,F,Asian,11,3.17,3.48,1.0,1.0,536,548,1,3,0,65,66,1,Some College,1,0,0,0,0
STU001362,17,F,Black,12,2.16,2.12,1.0,0.925,441,572,3,3,2,74,77,0,Some College,0,0,0,1,1
STU001363,16,M,Hispanic,11,0.97,1.4,0.899,0.918,295,363,2,4,2,69,73,1,Some College,0,0,1,0,1
STU001364,17,M,Hispanic,12,2.16,1.93,0.821,0.777,476,430,1,2,2,70,71,1,Some College,0,1,0,0,1
STU001365,16,F,Hispanic,11,2.72,1.92,0.94,0.891,520,462,2,0,1,66,69,1,High School,0,0,0,0,0
STU001366,16,F,White,11,2.73,3.11,1.0,0.992,540,535,1,2,0,66,68,0,Some College,0,0,1,0,1
STU001367,14,F,Black,9,1.31,1.74,0.868,0.828,377,321,5,15,1,54,60,0,Bachelor+,0,0,0,1,0
STU001368,18,M,White,12,2.19,2.22,1.0,1.0,479,497,0,0,1,74,76,1,Less than HS,0,1,0,0,1
STU001369,18,M,Hispanic,12,0.54,0.28,0.891,0.736,274,260,2,6,1,71,75,1,High School,0,0,1,0,0
STU001370,17,M,Asian,12,3.86,3.85,0.913,0.86,636,566,0,0,4,74,74,1,High School,0,0,0,1,0
STU001371,16,M,White,11,4.0,3.74,0.931,0.905,697,622,0,0,0,68,70,0,Bachelor+,0,0,0,0,0
STU001372,18,M,Hispanic,12,1.65,2.24,0.926,0.937,417,399,4,0,3,74,80,0,High School,0,0,0,0,1
STU001373,15,F,White,10,2.49,2.54,0.968,0.899,503,396,2,4,3,63,65,1,Bachelor+,0,0,0,0,0
STU001374,16,M,White,11,3.22,3.24,0.995,1.0,579,622,0,0,2,66,67,1,Bachelor+,0,0,0,0,0
STU001375,18,M,White,12,0.97,1.15,0.932,0.943,344,322,2,0,1,73,77,0,High School,0,0,0,0,1
STU001376,14,F,White,9,2.73,2.41,0.942,0.95,506,495,2,0,4,57,60,0,Some College,0,0,0,0,1
STU001377,15,M,Black,10,3.52,3.59,1.0,0.934,574,606,1,0,1,60,61,0,High School,0,0,1,1,0
STU001378,14,M,Asian,9,0.07,0.35,0.876,0.863,266,275,5,10,1,52,58,1,Bachelor+,1,0,0,0,0
STU001379,15,M,White,10,3.92,3.82,0.947,0.919,587,531,0,0,2,59,60,0,Bachelor+,0,1,0,0,0
STU001380,15,F,Black,10,3.23,2.62,0.934,0.965,574,543,2,6,2,61,64,0,High School,0,0,0,1,1
STU001381,17,F,White,12,1.83,1.3,0.896,0.921,402,428,3,0,1,71,76,1,Less than HS,1,0,0,0,1
STU001382,14,M,White,9,0.04,0.3,0.898,0.88,294,284,1,3,1,51,53,0,Bachelor+,0,1,0,0,0
STU001383,15,F,White,10,2.32,2.29,1.0,1.0,397,401,1,2,0,63,65,0,High School,0,1,0,0,0
STU001384,16,F,Hispanic,11,2.48,2.47,1.0,0.944,467,473,2,4,2,67,70,0,Bachelor+,0,0,0,1,0
STU001385,18,F,White,12,2.38,2.31,0.983,0.974,537,559,1,3,4,69,70,1,Bachelor+,0,0,0,1,0
STU001386,17,F,Hispanic,12,2.64,2.77,1.0,1.0,412,530,0,0,1,75,77,1,Bachelor+,0,1,0,1,0
STU001387,14,M,Hispanic,9,2.87,3.17,0.982,0.885,504,539,0,0,2,54,55,0,Bachelor+,0,0,0,2,0
STU001388,14,M,Other,9,2.75,2.38,0.875,0.904,455,622,1,2,2,56,59,1,High School,0,0,0,0,0
STU001389,14,F,White,9,1.74,1.62,0.851,0.811,386,422,1,3,1,53,56,1,Bachelor+,0,0,0,2,1
STU001390,15,M,Black,10,2.62,1.9,0.918,0.894,557,533,2,0,1,63,66,1,High School,0,0,0,0,0
STU001391,17,M,White,12,2.43,2.54,0.994,0.99,546,481,0,0,0,72,73,1,High School,0,0,0,1,1
STU001392,15,F,Black,10,3.36,3.41,1.0,0.988,576,512,1,2,4,60,62,1,Some College,0,0,0,2,0
STU001393,17,M,Black,12,2.91,2.62,0.902,1.0,561,545,1,3,1,75,77,1,Some College,0,0,0,0,0
STU001394,18,F,White,12,3.46,3.57,0.983,1.0,655,603,0,0,2,75,75,0,Bachelor+,0,0,0,3,1
STU001395,15,M,White,10,2.41,2.04,0.865,0.882,445,487,2,0,2,58,61,0,Bachelor+,0,0,0,0,0
STU001396,17,M,Other,12,2.52,2.86,0.928,0.98,532,437,3,3,0,75,80,0,Some College,0,0,0,1,0
STU001397,18,M,White,12,0.83,0.91,0.951,1.0,392,360,3,0,1,74,78,0,High School,0,0,0,1,1
STU001398,16,M,White,11,3.91,4.0,0.864,0.928,696,599,0,0,3,66,66,0,High School,0,0,0,0,0
STU001399,18,M,Hispanic,12,1.83,1.65,0.831,0.859,485,454,1,0,3,74,75,0,Bachelor+,0,0,1,0,1
STU001400,16,M,Hispanic,11,2.12,2.37,0.905,0.952,414,438,0,0,1,64,66,1,Some College,1,0,1,0,0
STU001401,17,M,Hispanic,12,2.26,2.26,1.0,0.992,585,495,2,4,1,75,79,0,Bachelor+,0,0,0,0,1
STU001402,15,F,White,10,3.08,2.74,0.795,0.839,586,667,1,2,0,60,62,0,High School,0,0,0,2,1
STU001403,16,F,Hispanic,11,3.04,3.48,0.958,0.947,614,681,1,2,4,64,67,0,Bachelor+,1,1,0,3,0
STU001404,15,F,White,10,2.0,1.85,0.985,0.988,499,505,0,0,0,57,59,1,High School,0,0,0,0,1
STU001405,15,F,Asian,10,3.04,3.04,0.925,0.957,520,563,0,0,2,63,63,0,High School,0,0,1,0,0
STU001406,15,F,Hispanic,10,2.82,2.91,0.975,0.929,494,628,1,0,0,60,61,1,High School,0,1,0,0,0
STU001407,16,M,Hispanic,11,2.29,2.35,0.908,0.912,528,411,1,0,0,63,65,1,High School,0,0,0,0,1
STU001408,17,M,White,12,2.65,2.52,1.0,0.964,536,505,0,0,0,74,75,0,Some College,0,0,0,0,0
STU001409,18,F,White,12,3.71,3.71,0.993,1.0,710,642,1,0,0,73,74,0,Bachelor+,0,0,1,3,0
STU001410,16,F,White,11,1.9,2.04,0.973,0.992,454,434,0,0,0,68,70,1,High School,0,1,0,1,0
STU001411,14,F,White,9,2.9,2.28,0.94,0.92,449,542,0,0,1,52,52,1,Some College,0,0,0,0,0
STU001412,14,M,Hispanic,9,1.79,1.83,0.949,0.946,373,384,2,4,1,55,59,0,High School,0,0,1,0,1
STU001413,18,M,Black,12,1.06,0.79,0.865,0.841,331,253,3,0,1,75,78,1,High School,0,0,1,1,0
STU001414,16,F,Black,11,3.01,2.89,1.0,0.943,572,524,1,3,3,67,69,1,High School,0,0,0,0,0
STU001415,15,F,Black,10,1.87,1.79,1.0,0.965,470,426,0,0,3,63,63,1,Bachelor+,0,0,0,1,1
STU001416,16,M,Hispanic,11,1.11,1.29,0.811,0.927,338,368,1,3,2,67,69,1,Bachelor+,0,0,0,3,0
STU001417,18,F,Hispanic,12,2.99,2.93,1.0,1.0,479,445,1,0,0,75,78,0,Bachelor+,0,0,0,0,1
STU001418,17,M,Black,12,2.87,2.36,0.868,0.844,545,548,0,0,2,69,71,1,High School,0,0,0,0,0
STU001419,16,M,Black,11,2.59,2.98,0.923,0.907,533,463,0,0,1,64,64,0,Less than HS,1,0,1,0,0
STU001420,17,M,White,12,3.26,2.8,0.959,0.96,501,504,0,0,2,75,75,0,Bachelor+,0,0,0,0,0
STU001421,18,M,Black,12,2.38,2.18,0.976,1.0,522,526,0,0,1,72,73,1,Bachelor+,0,0,0,0,1
STU001422,15,F,Hispanic,10,0.0,0.0,0.76,0.755,256,261,1,0,2,63,64,1,Bachelor+,0,0,0,0,1
STU001423,16,F,White,11,4.0,4.0,1.0,0.967,735,673,0,0,2,64,66,0,Some College,0,0,0,0,0
STU001424,15,F,Black,10,2.14,2.02,0.854,0.856,460,443,0,0,2,61,61,0,Less than HS,0,0,0,1,0
STU001425,16,M,White,11,3.06,3.15,0.966,0.949,566,598,2,0,0,69,73,0,Bachelor+,0,0,0,0,0
STU001426,16,F,White,11,1.7,1.58,0.919,0.913,485,471,2,4,2,65,68,0,High School,1,0,0,2,1
STU001427,14,F,Hispanic,9,4.0,4.0,1.0,1.0,601,604,0,0,1,56,57,1,Bachelor+,0,0,0,0,0
STU001428,18,M,Other,12,3.53,3.98,0.815,0.774,523,570,0,0,3,71,73,0,Bachelor+,0,0,0,3,1
STU001429,14,M,White,9,1.69,0.92,0.949,0.904,379,296,2,0,3,55,58,1,High School,0,0,0,0,0
STU001430,18,F,Black,12,0.11,0.0,0.847,0.859,310,206,1,1,2,70,72,1,Less than HS,0,0,0,0,1
STU001431,17,F,Hispanic,12,3.11,2.85,0.907,0.83,515,602,0,0,1,75,75,1,Some College,0,0,0,0,0
STU001432,14,M,White,9,1.61,1.35,0.879,0.857,329,397,0,0,1,51,53,1,High School,0,0,0,1,0
STU001433,14,M,Hispanic,9,3.57,4.0,0.861,0.869,570,674,1,2,2,52,54,1,Less than HS,0,1,0,0,0
STU001434,14,F,Hispanic,9,2.87,2.95,0.981,0.94,520,556,3,3,2,53,58,0,High School,0,0,0,1,0
STU001435,17,M,White,12,2.51,2.25,0.946,0.954,494,525,0,0,0,72,73,1,Bachelor+,0,0,0,0,0
STU001436,15,F,Hispanic,10,4.0,3.97,0.967,0.984,637,628,0,0,3,58,60,0,Bachelor+,0,0,0,0,0
STU001437,18,F,White,12,1.88,1.61,0.853,0.821,474,406,1,2,2,72,74,0,High School,0,0,0,1,0
STU001438,16,M,Hispanic,11,2.59,2.66,1.0,0.991,548,507,2,6,2,65,69,0,Less than HS,0,0,0,0,0
STU001439,15,M,Other,10,3.16,3.44,1.0,0.954,512,512,0,0,0,62,62,0,High School,0,0,0,0,0
STU001440,14,F,Hispanic,9,2.49,2.04,0.93,0.887,541,465,2,6,1,52,54,1,High School,1,0,0,0,0
STU001441,14,M,White,9,0.86,1.07,0.861,0.849,496,313,4,8,0,51,56,0,Some College,0,1,0,0,0
STU001442,18,F,White,12,0.0,0.0,0.802,0.873,295,334,2,0,1,70,72,1,High School,0,0,0,0,1
STU001443,16,F,White,11,2.66,2.43,0.981,1.0,465,507,0,0,0,65,65,0,Bachelor+,0,0,0,0,1
STU001444,16,M,Black,11,3.4,3.07,1.0,1.0,590,586,1,1,2,64,66,0,Bachelor+,0,0,0,1,0
STU001445,15,F,White,10,2.24,2.21,0.982,0.974,485,422,0,0,1,59,59,0,Less than HS,0,0,0,0,1
STU001446,14,M,White,9,3.25,3.58,1.0,0.939,505,610,0,0,2,56,57,1,Some College,0,0,0,0,0
STU001447,15,M,White,10,3.09,3.02,0.945,1.0,560,637,0,0,0,60,60,1,Some College,0,0,0,0,0
STU001448,16,M,Asian,11,1.87,1.47,0.795,0.821,348,396,2,6,2,64,68,0,Some College,0,0,0,1,0
STU001449,16,M,Black,11,2.53,2.64,0.913,0.884,522,442,1,3,3,64,67,0,Less than HS,0,0,0,0,0
STU001450,17,M,White,12,1.53,2.12,0.902,0.914,427,423,3,0,3,72,76,1,Some College,0,0,0,0,0
STU001451,15,M,White,10,1.67,1.51,0.812,0.881,429,280,1,1,0,58,60,0,High School,1,0,0,0,1
STU001452,18,M,White,12,1.26,1.54,0.895,0.884,433,441,2,2,2,73,77,1,Some College,0,0,0,0,1
STU001453,14,F,White,9,1.91,2.29,0.962,1.0,483,415,1,0,0,53,54,1,Bachelor+,1,0,0,0,1
STU001454,17,M,White,12,2.48,2.55,0.874,0.866,518,530,3,3,0,71,75,1,High School,0,0,0,1,1
STU001455,14,M,White,9,2.25,1.99,0.89,0.947,489,459,1,3,1,57,60,1,High School,0,0,0,0,0
STU001456,17,F,Other,12,3.09,2.55,0.8,0.758,584,567,1,3,3,70,71,1,High School,0,0,0,1,0
STU001457,16,F,White,11,2.87,2.86,0.842,0.877,520,536,4,8,2,65,69,0,Some College,1,0,0,0,1
STU001458,14,F,Black,9,2.0,1.52,0.962,0.902,475,424,0,0,1,57,58,0,Some College,0,0,0,1,0
STU001459,17,F,White,12,3.74,3.94,1.0,0.966,587,644,0,0,3,69,70,0,Some College,0,0,0,0,0
STU001460,18,M,White,12,0.0,0.27,1.0,1.0,250,315,4,4,1,73,77,1,Less than HS,1,0,0,1,1
STU001461,14,M,White,9,2.26,2.18,0.926,0.962,494,503,1,0,2,57,59,0,High School,0,0,0,0,0
STU001462,18,M,White,12,0.78,0.64,1.0,0.93,223,320,4,0,1,70,75,1,High School,1,0,0,0,1
STU001463,17,F,White,12,2.61,2.67,0.871,0.826,556,517,0,0,4,72,74,1,Bachelor+,0,0,0,1,0
STU001464,15,F,White,10,3.12,3.39,0.907,0.907,659,576,0,0,1,57,59,1,Some College,0,0,0,0,0
STU001465,18,F,White,12,1.54,1.43,0.782,0.559,360,471,2,2,1,70,74,1,Bachelor+,0,0,0,1,1
STU001466,14,M,Black,9,2.47,2.61,0.953,1.0,554,483,1,3,0,53,55,0,Bachelor+,0,0,0,1,1
STU001467,17,F,White,12,4.0,4.0,1.0,0.949,650,632,0,0,3,75,77,0,Some College,0,0,0,0,0
STU001468,18,M,White,12,0.87,0.93,0.625,0.664,387,407,2,6,1,75,78,1,Less than HS,0,0,0,0,1
STU001469,18,M,White,12,2.84,2.27,0.993,1.0,531,484,1,1,2,74,75,1,Some College,0,0,0,0,0
STU001470,17,M,Black,12,3.01,2.67,0.909,0.848,619,594,1,0,2,75,77,1,High School,1,0,0,0,0
STU001471,18,F,White,12,3.63,3.43,0.963,1.0,697,587,0,0,2,71,72,0,Bachelor+,0,0,0,1,0
STU001472,18,M,White,12,2.13,2.32,0.844,0.81,444,398,1,0,1,73,74,1,Bachelor+,1,0,0,0,1
STU001473,16,M,White,11,3.23,3.5,1.0,0.977,568,551,0,0,0,65,65,1,Less than HS,0,0,0,1,1
STU001474,16,M,White,11,0.86,0.96,0.867,0.814,341,301,2,0,0,68,71,1,Some College,0,0,0,0,1
STU001475,14,F,Hispanic,9,3.05,2.84,0.967,0.991,583,581,0,0,2,55,56,0,High School,0,0,0,0,0
STU001476,16,M,Hispanic,11,2.27,2.37,0.798,0.755,489,420,0,0,2,66,67,1,High School,1,0,0,2,1
STU001477,18,F,Black,12,0.96,0.63,0.869,0.903,337,267,5,10,2,69,76,0,Bachelor+,0,0,0,0,1
STU001478,17,F,Black,12,3.03,3.0,0.935,0.896,545,508,0,0,4,74,76,0,High School,1,0,0,1,0
STU001479,15,M,Hispanic,10,0.85,0.57,0.899,0.962,356,273,4,12,0,57,62,1,Less than HS,1,0,0,0,1
STU001480,14,M,Black,9,2.97,2.89,0.785,0.691,452,580,1,3,1,57,58,1,Bachelor+,0,0,0,0,0
STU001481,15,F,Hispanic,10,2.61,1.8,0.9,0.965,586,513,3,3,1,59,63,1,Bachelor+,1,0,0,3,0
STU001482,18,F,White,12,1.82,1.99,0.949,0.937,374,458,3,3,0,69,74,0,High School,0,0,0,0,1
STU001483,14,M,Hispanic,9,2.16,1.74,0.872,0.912,443,501,2,4,1,54,58,0,Some College,0,0,0,2,1
STU001484,17,M,Black,12,2.53,2.09,0.819,0.86,437,476,1,0,3,72,75,1,Bachelor+,0,0,0,0,0
STU001485,18,F,Hispanic,12,0.76,0.36,0.846,0.83,403,362,7,7,3,72,81,1,Less than HS,0,0,0,2,1
STU001486,14,F,White,9,1.17,1.32,0.86,0.88,340,412,1,1,2,53,55,1,Some College,0,0,0,0,0
STU001487,14,F,Hispanic,9,2.94,2.78,1.0,1.0,614,470,2,6,2,57,60,1,Bachelor+,0,0,0,0,1
STU001488,18,M,White,12,0.5,0.69,0.926,0.969,326,280,2,6,1,73,77,1,Some College,0,1,0,0,1
STU001489,17,M,White,12,2.59,2.45,1.0,1.0,558,538,2,0,0,70,72,0,Some College,0,0,0,0,0
STU001490,14,F,Black,9,2.38,2.34,0.937,0.946,428,523,3,9,2,55,60,1,Less than HS,0,1,1,0,0
STU001491,16,F,Black,11,3.15,2.88,1.0,1.0,600,597,0,0,2,67,68,0,High School,0,0,1,0,0
STU001492,17,F,Hispanic,12,2.15,2.45,0.936,0.913,595,342,2,0,0,71,73,0,High School,0,0,0,0,0
STU001493,16,M,Hispanic,11,1.71,1.45,0.833,0.75,438,401,2,2,2,67,69,0,Some College,0,0,0,2,1
STU001494,15,F,White,10,2.41,1.92,0.985,0.907,499,630,2,2,3,58,60,1,Bachelor+,0,0,1,0,0
STU001495,15,M,Hispanic,10,2.28,2.17,0.87,0.864,557,470,3,9,0,60,65,1,Bachelor+,0,0,0,2,1
STU001496,16,M,White,11,1.03,1.11,1.0,0.97,287,419,3,9,1,64,69,0,High School,1,0,0,0,0
STU001497,17,M,White,12,2.0,1.8,0.839,0.904,390,440,2,6,3,72,76,0,Bachelor+,0,0,0,1,1
STU001498,14,M,Black,9,2.75,3.2,0.925,0.85,487,492,0,0,2,51,51,0,Bachelor+,0,1,0,0,0
STU001499,15,M,Black,10,2.14,2.31,0.891,0.862,531,466,3,3,2,63,68,0,Less than HS,0,0,0,0,1
STU001500,17,M,White,12,1.37,0.8,0.89,0.871,301,456,2,0,1,71,73,1,High School,0,0,0,0,0
